lat,long,elevation,slope,aspect,curvature,twi
38.15805935990865,-121.41504818115826,-1,2,308,6,7.941743691836643
38.21785027321841,-121.11590366774828,41,2,328,8,7.941743691836643
38.27695363404111,-120.81587691302926,225,11,220,-3,6.248120224858334
38.3353626363304,-120.514975413968,845,10,52,-2,6.345071884011764
38.39307051654232,-120.21320685297344,1859,22,9,-17,5.519132026132706
38.450070555571145,-119.91057909818892,2501,4,140,-13,7.261413878822431
38.50635608069307,-119.60710020370212,2360,15,300,-3,5.928550143214419
38.56192046751677,-119.30277840967148,2310,7,351,-5,6.70452216925573
38.61675714193989,-118.99762214236704,1505,1,0,2,8.607715418818213
38.67085958211051,-118.6916400141244,1206,0,0,0,11.522875795823397
38.72422132039259,-118.38484082321,1784,6,261,-4,6.858642093395692
38.77683594533405,-118.07723355359616,1419,2,232,-8,7.941743691836643
38.828697103637,-117.76882737464486,2005,2,147,-2,7.941743691836643
38.879798502128445,-117.45963164069836,2274,12,253,-5,6.159167458950843
38.93013390973071,-117.1496558905756,1682,2,327,1,7.941743691836643
38.97969715943038,-116.8389098469732,2619,11,100,29,6.248120224858334
39.028482150244535,-116.52740341576975,2266,4,162,-9,7.261413878822431
39.076482849183336,-116.21514668523216,2317,19,115,9,5.67858487499791
39.12369329320739,-115.9021499251236,2027,3,308,-5,7.545104852168523
39.170107591179246,-115.58842358571118,1888,3,180,-4,7.545104852168523
39.21571992580726,-115.27397829667368,1971,0,0,-7,11.522875795823397
39.260524555581085,-114.95882486590726,2110,4,90,-3,7.261413878822431
39.30451581669724,-114.6429742782298,3105,21,290,-9,5.5701918233974546
39.3476881249736,-114.32643769398216,1910,10,224,20,6.345071884011764
39.390035977751694,-114.00922644752664,1514,3,128,3,7.545104852168523
39.43155395578531,-113.69135204564184,1711,7,115,-8,6.70452216925573
39.47223672511443,-113.37282616581396,1509,4,256,9,7.261413878822431
39.51207903892291,-113.05366065442396,1757,6,99,8,6.858642093395692
39.551075739378845,-112.73386752483088,1391,3,180,3,7.545104852168523
39.589221759456336,-112.41345895535127,1460,4,270,-7,7.261413878822431
39.62651212473723,-112.09244728713482,1615,1,0,5,8.607715418818213
39.66294195519176,-111.77084502193613,2199,15,308,16,5.928550143214419
39.69850646693649,-111.44866481978382,1904,4,33,1,7.261413878822431
39.733200973968806,-111.1259194965468,2489,5,333,10,7.040188830991998
39.76702088987604,-110.8026220213983,2192,20,289,-3,5.623264340182601
39.79996172951847,-110.47878551417868,2298,18,267,28,5.73642582948546
39.83201911068472,-110.15442324265793,1911,9,164,0,6.451747248958747
39.86318875571833,-109.82954861969822,1535,13,242,6,6.076901183003046
39.89346649311431,-109.50417520031849,1636,9,114,-3,6.451747248958747
39.9228482590843,-109.17831667866136,1667,3,69,-7,7.545104852168523
39.95133009908939,-108.85198688486432,1791,12,67,-7,6.159167458950843
39.97890816933915,-108.52519978183626,2154,7,46,-12,6.70452216925573
40.00557873825576,-108.19796946194124,1889,27,345,15,5.287654659051184
40.03133818790228,-107.87031014359071,1923,0,0,3,11.522875795823397
40.056183015373456,-107.5422361677465,2438,15,53,-7,5.928550143214419
40.08010983414855,-107.2137619943359,3124,19,295,4,5.67858487499791
40.10311537540453,-106.88490219858151,2478,5,316,6,7.040188830991998
40.12519648928892,-106.55567146724736,2910,11,41,-8,6.248120224858334
40.14635014615116,-106.22608459480374,3012,5,270,0,7.040188830991998
40.16657343773131,-105.89615647951354,2523,0,0,0,11.522875795823397
40.18586357830544,-105.5659021194418,3220,9,58,11,6.451747248958747
40.20421790578637,-105.23533660839152,1593,2,327,6,7.941743691836643
40.221633882779145,-104.90447513176836,1467,8,111,7,6.570477324756705
40.23810909759015,-104.5733329623766,1444,2,233,3,7.941743691836643
40.25364126518913,-104.24192545614996,1395,3,111,2,7.545104852168523
40.26822822812324,-103.91026804781924,1345,3,127,-9,7.545104852168523
40.28186795738235,-103.57837624652072,1285,3,336,-3,7.545104852168523
40.29455855321493,-103.24626563134778,1343,3,233,-9,7.545104852168523
40.30629824589366,-102.9139518468494,1305,1,0,-1,8.607715418818213
40.317085396430215,-102.58145059847844,1200,2,327,-1,7.941743691836643
40.32691849723865,-102.24877764799328,1151,4,41,0,7.261413878822431
40.3357961727467,-101.91594880881604,1066,1,270,-2,8.607715418818213
40.34371717995444,-101.58297994135118,1031,2,307,4,7.941743691836643
40.35068040893999,-101.24988694826745,928,8,18,-6,6.570477324756705
40.35668488331171,-100.91668576974728,855,5,15,7,7.040188830991998
40.3617297606063,-100.58339237870727,826,0,0,1,11.522875795823397
40.36581433263292,-100.25002277599272,764,3,69,0,7.545104852168523
40.36893802576253,-99.9165929855508,707,1,0,-2,8.607715418818213
40.37110040116256,-99.5831190495856,692,5,345,-4,7.040188830991998
40.37230115497642,-99.24961702369892,687,4,147,0,7.261413878822431
40.372540118447965,-98.91610297202068,662,1,180,-4,8.607715418818213
40.37181725799056,-98.58259296233246,600,2,180,-9,7.941743691836643
40.37013267520091,-98.24910306118846,559,6,270,-9,6.858642093395692
40.36748660681732,-97.9156493290372,515,2,233,5,7.941743691836643
40.36387942462287,-97.58224781534814,490,2,213,4,7.941743691836643
40.35931163529324,-97.24891455374672,454,2,127,9,7.941743691836643
40.3537838801893,-96.91566555716196,406,2,307,5,7.941743691836643
40.347296935095045,-96.58251681299004,439,2,307,-14,7.941743691836643
40.33985170990057,-96.24948427827786,365,3,127,7,7.545104852168523
40.33144924823082,-95.91658387493015,318,4,243,-1,7.261413878822431
40.32209072702014,-95.58383148494404,266,1,0,-3,8.607715418818213
40.3117774560332,-95.2512429456742,312,5,291,13,7.040188830991998
40.30051087733253,-94.9188340451332,314,2,53,11,7.941743691836643
40.28829256469332,-94.58662051732917,321,1,180,8,8.607715418818213
40.275124222965886,-94.25461803764566,314,7,159,-12,6.70452216925573
40.2610076873863,-93.92284221826633,304,2,0,1,7.941743691836643
40.24594492283597,-93.591308603648,273,2,213,1,7.941743691836643
40.229938023050686,-93.26003266604552,288,8,291,-4,6.570477324756705
40.21298920977969,-92.92902980109152,312,4,284,4,7.261413878822431
40.19510083189585,-92.59831532343428,273,4,221,2,7.261413878822431
40.17627536445736,-92.26790446243676,242,2,327,2,7.941743691836643
40.156515407721855,-91.93781235793988,218,2,307,6,7.941743691836643
40.135823686113966,-91.60805405609256,190,2,213,-3,7.941743691836643
40.11420304714683,-91.27864450525207,201,2,90,1,7.941743691836643
40.09165646029887,-90.94959855195648,222,0,0,0,11.522875795823397
40.06818701584648,-90.62093093697251,187,3,156,4,7.545104852168523
40.04379792365364,-90.29265629142115,142,2,127,-1,7.941743691836643
40.01849251191977,-89.96478913298306,182,3,336,-4,7.545104852168523
39.99227422588616,-89.63734386218651,182,2,307,-5,7.941743691836643
39.96514662650293,-89.31033475877993,186,0,0,4,11.522875795823397
39.93711338905688,-88.98377597819088,200,1,180,3,8.607715418818213
39.90817830176166,-88.65768154807375,216,0,0,1,11.522875795823397
39.87834526431137,-88.33206536494788,208,2,180,0,7.941743691836643
39.84761828639871,-88.00694119092765,218,1,90,2,8.607715418818213
39.816001486198736,-87.68232265054657,196,2,213,2,7.941743691836643
39.78349908881975,-87.35822322767643,153,2,128,3,7.941743691836643
39.75011542472208,-87.03465626254321,233,14,116,6,6.000299329861114
39.71585492810629,-86.71163494884073,264,5,259,-3,7.040188830991998
39.68072213527202,-86.3891723309435,218,1,270,-1,8.607715418818213
39.64472168294845,-86.06728130121937,259,2,128,-4,7.941743691836643
39.60785830659808,-85.74597459744338,243,2,327,1,7.941743691836643
39.570136838694594,-85.42526480031307,310,3,249,-8,7.545104852168523
39.5315622069765,-85.10516433106636,294,5,291,6,7.040188830991998
39.49213943267759,-84.78568544920226,315,2,147,1,7.941743691836643
39.45187362873543,-84.46684025030497,198,1,0,2,8.607715418818213
39.41076999797953,-84.14864066397163,281,1,0,-1,8.607715418818213
39.36883383129997,-83.83109845184393,323,0,0,0,11.522875795823397
39.32607050579815,-83.51422520574381,301,2,232,-2,7.941743691836643
39.28248548292085,-83.19803234591299,215,4,41,-2,7.261413878822431
39.23808430657867,-82.88253111935633,180,2,90,-1,7.941743691836643
39.19287260125044,-82.5677325982889,286,8,352,4,6.570477324756705
39.14685607007461,-82.25364767868626,233,3,23,1,7.545104852168523
39.100040492929054,-81.94028707893762,209,14,145,-20,6.000299329861114
39.05243172450029,-81.62766133860113,311,6,270,-14,6.858642093395692
39.004035692343656,-81.31578081726124,300,21,139,4,5.5701918233974546
38.95485839493552,-81.00465569348665,292,20,232,-4,5.623264340182601
38.90490589971861,-80.69429596388856,385,2,213,-10,7.941743691836643
38.85418434114184,-80.38471144227833,494,12,174,10,6.159167458950843
38.80269991869584,-80.07591175892313,861,19,293,-13,5.67858487499791
38.75045889494519,-79.76790635989909,1169,16,135,8,5.860997933550507
38.69746759355848,-79.46070450654047,866,34,219,17,5.007651158298087
38.64373239733779,-79.15431527498352,751,18,0,35,5.73642582948546
38.58925974624795,-78.84874755580427,418,6,90,-8,6.858642093395692
38.53405613544732,-78.54401005374828,423,8,283,-17,6.570477324756705
38.4781281133208,-78.24011128755139,187,14,317,-3,6.000299329861114
38.42148227951646,-77.93705958984968,94,2,33,1,7.941743691836643
38.364125282986286,-77.63486310717742,74,4,220,3,7.261413878822431
38.30606382003262,-77.33352980005117,45,9,337,-5,6.451747248958747
38.24730463236084,-77.03306744313832,28,2,328,-7,7.941743691836643
38.12772026506953,-76.4347857509681,0,0,0,0,11.522875795823397
38.00542694932001,-75.84007652260043,5,5,207,15,7.040188830991998
37.943281717451775,-75.54407905415592,17,3,128,-5,7.545104852168523
38.14586873397105,-122.6823871108488,273,17,229,6,5.7971052477000855
38.20886544716628,-122.38607823695624,-1,3,69,-3,7.545104852168523
38.27119755824028,-122.08884814902402,20,2,32,3,7.941743691836643
38.33285802707699,-121.79070362990149,5,0,0,-1,11.522875795823397
38.39383984841568,-121.49165164940422,2,1,270,-5,8.607715418818213
38.45413605377632,-121.19169936496031,39,3,0,-6,7.545104852168523
38.51373971339658,-120.8908541221808,260,9,294,-18,6.451747248958747
38.57264393818002,-120.5891234553512,1020,5,136,19,7.040188830991998
38.63084188165453,-120.28651508784316,2119,13,321,-2,6.076901183003046
38.68832674194001,-119.98303693244388,2677,45,81,43,4.61441704723282
38.74509176372424,-119.67869709160114,2182,11,124,-10,6.248120224858334
38.80113024024646,-119.37350385758336,1449,0,0,2,11.522875795823397
38.85643551528692,-119.06746571255124,1425,4,162,-5,7.261413878822431
38.91100098516203,-118.76059132854084,1252,4,41,4,7.261413878822431
38.96482010072378,-118.45288956735556,1660,18,214,-6,5.73642582948546
39.01788636936239,-118.1443694803658,1790,21,351,-3,5.5701918233974546
39.07019335701101,-117.8350403082144,1646,6,81,5,6.858642093395692
39.12173469015176,-117.52491148042714,2562,24,136,0,5.422256431435354
39.17250405782144,-117.21399261492604,2636,32,347,28,5.083968235816121
39.22249521361606,-116.90229351744482,1742,2,270,0,7.941743691836643
39.27170197769311,-116.58982418084489,2044,2,270,1,7.941743691836643
39.32011823877019,-116.27659478433084,1914,2,327,-3,7.941743691836643
39.36773795611876,-115.96261569256444,2063,10,52,-11,6.345071884011764
39.41455516155208,-115.64789745467604,1896,2,327,2,7.941743691836643
39.46056396140583,-115.33245080317226,2168,13,350,4,6.076901183003046
39.50575853851024,-115.01628665273984,2284,23,70,-7,5.469880104866039
39.55013315415252,-114.69941609894394,2471,25,254,47,5.376102417024408
39.5936821500283,-114.38185041682122,1779,5,165,6,7.040188830991998
39.63639995018077,-114.06360105936646,2137,12,94,-5,6.159167458950843
39.67828106292619,-113.74467965591278,1445,4,0,-3,7.261413878822431
39.71932008276463,-113.4250980104048,2022,14,101,-66,6.000299329861114
39.75951169227447,-113.10486809956484,1755,18,130,-4,5.73642582948546
39.79885066398942,-112.7840020709517,1511,5,69,-4,7.040188830991998
39.837331862256654,-112.46251224091247,1802,12,225,-21,6.159167458950843
39.87495024507499,-112.14041109242712,1770,1,270,1,8.607715418818213
39.91170086591157,-111.81771127284622,1540,2,307,-4,7.941743691836643
39.94757887549566,-111.49442559152236,1975,21,6,1,5.5701918233974546
39.98257952358861,-111.17056701733551,2487,27,283,-29,5.287654659051184
40.01669816072829,-110.84614867611296,2375,19,103,9,5.67858487499791
40.04993023994688,-110.52118384794464,2063,30,336,-59,5.162923839635655
40.08227131846076,-110.19568596439458,1776,2,327,5,7.941743691836643
40.11371705933109,-109.8696686056098,1593,8,233,8,6.570477324756705
40.14426323309384,-109.543145497327,1479,1,0,-2,8.607715418818213
40.17390571935817,-109.2161305077791,1727,2,327,8,7.941743691836643
40.20264050837152,-108.88863764450252,1784,9,302,-7,6.451747248958747
40.23046370255074,-108.56068105104664,1749,2,127,2,7.941743691836643
40.25737151797748,-108.23227500358718,1873,2,270,2,7.941743691836643
40.283360285857015,-107.90343390744528,2195,6,336,3,6.858642093395692
40.308426453939184,-107.57417229351388,2335,7,169,6,6.70452216925573
40.33256658790039,-107.24450481459338,2529,13,333,-3,6.076901183003046
40.35577737268527,-106.9144462416391,2163,7,171,-8,6.70452216925573
40.37805561380737,-106.58401145992195,2670,18,90,23,5.73642582948546
40.3993982386073,-106.25321546510536,2932,5,69,10,7.040188830991998
40.41980229746759,-105.92207335924044,3305,29,87,14,5.203575778621866
40.43926496498324,-105.59060034668192,3353,22,218,-80,5.519132026132706
40.45778354108664,-105.25881172992796,2007,13,94,-27,6.076901183003046
40.47535545212652,-104.92672290538582,1459,2,307,6,7.941743691836643
40.491978251899376,-104.59434935906695,1432,1,90,4,8.607715418818213
40.50764962263283,-104.261706662214,1447,2,270,1,7.941743691836643
40.52236737592017,-103.92881046686291,1484,4,221,-3,7.261413878822431
40.53612945360484,-103.5956765013434,1391,1,180,3,8.607715418818213
40.54893392861455,-103.2623205657206,1217,1,180,2,8.607715418818213
40.560779005744266,-102.92875852718193,1332,2,307,4,7.941743691836643
40.5716630223868,-102.59500631537138,1224,2,307,4,7.941743691836643
40.58158444921123,-102.26107991767624,1130,4,33,-1,7.261413878822431
40.59054189078799,-101.92699537446818,1059,2,180,0,7.941743691836643
40.59853408616008,-101.59276877430358,997,2,147,3,7.941743691836643
40.60555990936025,-101.2584162490859,955,2,233,-4,7.941743691836643
40.61161836987333,-100.92395396919424,894,13,253,13,6.076901183003046
40.61670861304345,-100.5893981385818,817,8,26,2,6.570477324756705
40.62082992042588,-100.2547649898476,809,5,0,5,7.040188830991998
40.62398171008294,-99.92007077928632,828,5,281,-11,7.040188830991998
40.62616353682403,-99.58533178191878,737,3,180,-3,7.545104852168523
40.62737509238923,-99.250564286508,679,4,221,-1,7.261413878822431
40.62761620557645,-98.9157845905645,642,1,0,-8,8.607715418818213
40.6268868423123,-98.58100899534443,619,3,291,-7,7.545104852168523
40.625187105666,-98.24625380084495,568,1,90,-5,8.607715418818213
40.62251723580687,-97.91153530080054,529,3,233,-5,7.545104852168523
40.61887760990517,-97.5768697776841,499,1,180,-3,8.607715418818213
40.614268741976566,-97.24227349771736,441,1,0,2,8.607715418818213
40.608691282669966,-96.9077627058935,430,2,270,5,7.941743691836643
40.602146018999534,-96.5733536210172,404,4,221,-11,7.261413878822431
40.59463387402047,-96.23906243076458,350,2,147,-4,7.941743691836643
40.58615590644932,-95.90490528676828,351,5,281,4,7.040188830991998
40.57671331022895,-95.57089829973032,347,3,291,-11,7.545104852168523
40.56630741403868,-95.2370575345674,288,3,69,4,7.545104852168523
40.554939680749634,-94.90339900559178,346,4,342,-8,7.261413878822431
40.54261170682656,-94.56993867173172,358,6,120,-6,6.858642093395692
40.529325221675776,-94.23669243179506,312,9,288,2,6.451747248958747
40.51508208694042,-93.90367611977943,334,2,53,-6,7.941743691836643
40.49988429574332,-93.5709055002326,304,8,206,-7,6.570477324756705
40.48373397187841,-93.23839626366642,303,8,228,2,6.570477324756705
40.466633368951,-92.90616402202772,305,4,243,10,7.261413878822431
40.44858486946804,-92.57422430422942,289,8,307,-6,6.570477324756705
40.429590983879,-92.24259255174478,252,3,180,5,7.545104852168523
40.40965434956807,-91.91128411426835,219,6,90,-4,6.858642093395692
40.38877772979889,-91.58031424544632,163,1,270,0,8.607715418818213
40.36696401261222,-91.24969809867892,187,1,90,2,8.607715418818213
40.34421620967802,-90.91945072299838,160,1,0,6,8.607715418818213
40.320537455102425,-90.58958705902428,206,1,270,-7,8.607715418818213
40.29593100419101,-90.26012193499965,149,4,104,13,7.261413878822431
40.270400232169045,-89.93107006290963,162,7,331,-6,6.70452216925573
40.24394863286024,-89.60244603468564,169,1,180,-3,8.607715418818213
40.21657981732443,-89.2742643184968,179,5,233,11,7.040188830991998
40.18829751245593,-88.94653925513109,224,0,0,-1,11.522875795823397
40.15910555954347,-88.61928505446812,216,2,127,-3,7.941743691836643
40.12900791279266,-88.29251579204542,237,1,180,2,8.607715418818213
40.0980086378126,-87.96624540571989,202,1,90,0,8.607715418818213
40.06611191006745,-87.6404876924264,202,1,270,3,8.607715418818213
40.03332201329448,-87.31525630503475,189,4,104,5,7.261413878822431
39.99964333788954,-86.99056474930644,192,5,233,8,7.040188830991998
39.96508037926161,-86.66642638095271,281,2,90,0,7.941743691836643
39.929637736157176,-86.34285440279477,280,2,127,0,7.941743691836643
39.89332010895628,-86.0198618620275,259,4,342,9,7.261413878822431
39.85613229794105,-85.6974616475873,293,2,213,1,7.941743691836643
39.818079201538325,-85.37566648762498,325,3,232,-1,7.545104852168523
39.77916581453753,-85.05448894708437,284,4,147,-1,7.261413878822431
39.73939722628517,-84.73394142538716,352,3,291,-2,7.545104852168523
39.69877861885717,-84.41403615422448,267,11,265,15,6.248120224858334
39.65731526521056,-84.09478519545524,276,4,63,8,7.261413878822431
39.6150125273156,-83.77620043911185,317,2,232,3,7.941743691836643
39.57187585426981,-83.458293601513,300,2,0,0,7.941743691836643
39.52791078039517,-83.14107622348378,237,1,270,1,8.607715418818213
39.48312292331975,-82.8245596686826,260,4,33,6,7.261413878822431
39.43751798204525,-82.50875512203505,326,6,38,-6,6.858642093395692
39.3911017350014,-82.19367358827424,249,4,180,-9,7.261413878822431
39.3438800380889,-81.87932589058667,197,1,270,-4,8.607715418818213
39.295858822712,-81.56572266936396,179,0,0,0,11.522875795823397
39.24704409380181,-81.25287438105882,343,16,154,-20,5.860997933550507
39.19744192783197,-80.94079129714521,328,10,216,-4,6.345071884011764
39.14705847082754,-80.62948350318136,366,12,232,-7,6.159167458950843
39.09589993636873,-80.31896089797499,482,24,202,-7,5.422256431435354
39.043972603590205,-80.00923319284948,651,0,0,-11,11.522875795823397
38.99128281517759,-79.70030991101015,889,19,356,-3,5.67858487499791
38.937836975362174,-79.39220038700903,1303,3,69,-5,7.545104852168523
38.8836415479149,-79.08491376630717,731,19,289,8,5.67858487499791
38.82870305414086,-78.77845900493317,419,7,270,-2,6.70452216925573
38.77302807087549,-78.47284486923623,332,7,245,-9,6.70452216925573
38.71662322848341,-78.16807993573241,214,2,270,10,7.941743691836643
38.659495208861024,-77.86417259104256,124,4,118,2,7.261413878822431
38.60165074344405,-77.56113103192037,78,5,0,-2,7.040188830991998
38.5430966112208,-77.25896326536851,0,0,0,0,11.522875795823397
38.48383963675253,-76.95767710884168,31,2,327,4,7.941743691836643
38.423886688201314,-76.65728019053456,31,9,141,-13,6.451747248958747
38.301920547734326,-76.05918363736367,0,2,232,-4,7.941743691836643
38.23992129252899,-75.76149831633087,6,2,52,4,7.941743691836643
38.17725393278771,-75.46473086231991,8,9,42,-3,6.451747248958747
38.37942743346169,-122.76304171344464,25,3,69,1,7.545104852168523
38.442951575578284,-122.46596164186556,555,14,64,-16,6.000299329861114
38.50580645102208,-122.1679493393198,186,24,52,-11,5.422256431435354
38.56798493541259,-121.86901161108658,32,4,118,0,7.261413878822431
38.629479939212665,-121.56915545296278,4,1,90,-2,8.607715418818213
38.690284409683954,-121.268388051956,53,2,213,7,7.941743691836643
38.75039133285484,-120.96671678689904,276,15,9,-5,5.928550143214419
38.809793735500094,-120.6641492289844,896,41,130,-49,4.754325386578697
38.8684846871312,-120.3606931422167,1642,11,289,-10,6.248120224858334
38.92645730199642,-120.05635648378131,1947,11,100,-5,6.248120224858334
38.983704741089774,-119.7511474043265,1439,4,162,9,7.261413878822431
39.04022021416779,-119.44507424815798,1805,10,56,3,6.345071884011764
39.09599698177303,-119.13814555334412,1323,2,180,0,7.941743691836643
39.151028357263485,-118.8303700517292,1550,8,69,2,6.570477324756705
39.20530770884675,-118.52175666885375,1704,32,125,14,5.083968235816121
39.25882846161763,-118.2123145237802,1384,3,291,1,7.545104852168523
39.311584099598505,-117.9020529288219,1530,3,232,-1,7.545104852168523
39.363568167780905,-117.59098138917444,1945,2,52,-1,7.941743691836643
39.414774274167534,-117.27910960244732,1769,2,180,0,7.941743691836643
39.465196091813205,-116.96644745809516,2280,19,84,-11,5.67858487499791
39.51482736086361,-116.65300503674646,1917,1,180,-1,8.607715418818213
39.56366189059108,-116.33879260942943,1859,2,52,7,7.941743691836643
39.61169356142533,-116.02382063669296,1810,2,33,10,7.941743691836643
39.65891632697881,-115.7080997676224,1784,2,180,0,7.941743691836643
39.70532421606467,-115.39164083874888,1857,2,52,3,7.941743691836643
39.7509113347066,-115.07445487285074,2344,21,229,4,5.5701918233974546
39.79567186813889,-114.7565530776476,1837,1,0,2,8.607715418818213
39.83960008279556,-114.437946844385,2302,13,140,-7,6.076901183003046
39.88269032828738,-114.1186477463101,1823,2,52,4,7.941743691836643
39.92493703936504,-113.79866753703725,1626,5,44,11,7.040188830991998
39.96633473786765,-113.4780181488034,1303,3,180,-1,7.545104852168523
40.00687803465487,-113.15671169061324,1459,22,291,-9,5.519132026132706
40.04656163152144,-112.83476044627372,1378,1,180,2,8.607715418818213
40.08538032309279,-112.51217687231788,1709,3,69,-1,7.545104852168523
40.12332899870036,-112.18897359581824,1728,21,154,24,5.5701918233974546
40.16040264423521,-111.86516341209008,1368,0,0,0,11.522875795823396
40.19659634397869,-111.5407592822847,2323,32,116,-17,5.083968235816121
40.23190528240868,-111.21577433087327,2405,7,59,3,6.70452216925573
40.26632474598027,-110.89022184302196,2186,6,168,3,6.858642093395692
40.29985012487928,-110.56411526185887,1869,1,180,8,8.607715418818213
40.3324769147474,-110.23746818563376,1847,4,319,1,7.261413878822431
40.36420071837774,-109.91029436477152,1653,2,147,-3,7.941743691836643
40.395017247379336,-109.58260769882052,1695,6,233,8,6.858642093395692
40.42492232380927,-109.254422233297,1528,2,147,3,7.941743691836643
40.453911881771326,-108.92575215642704,2049,31,306,-23,5.123080734108857
40.481981968979774,-108.59661179578735,2096,7,189,3,6.70452216925573
40.50912874828687,-108.26701561484673,1828,7,115,-11,6.70452216925573
40.53534849917324,-107.9369782094098,1940,1,0,-11,8.607715418818213
40.5606376191996,-107.6065143039652,2095,10,101,-6,6.345071884011764
40.58499262541871,-107.2756387479396,2164,2,327,-3,7.941743691836643
40.60841015574651,-106.94436651186054,2099,2,147,-9,7.941743691836643
40.630886970291066,-106.61271268342944,2921,29,138,5,5.203575778621866
40.65241995263854,-106.2806924635081,2493,2,53,-3,7.941743691836643
40.67300611109468,-105.94832116202014,3441,28,104,14,5.2451216767435955
40.69264257988139,-105.61561419377098,2352,37,34,-15,4.897002021379538
40.71132662028657,-105.28258707418848,2076,20,117,-9,5.623264340182601
40.72905562176695,-104.94925541498702,1613,3,249,-4,7.545104852168523
40.74582710300264,-104.61563491975866,1604,1,180,0,8.607715418818213
40.76163871290241,-104.2817413794934,1535,2,233,3,7.941743691836643
40.77648823155911,-103.94759066803248,1512,3,180,-7,7.545104852168523
40.79037357115416,-103.61319873745776,1366,3,233,-1,7.545104852168523
40.80329277681037,-103.27858161342024,1260,0,0,0,11.522875795823397
40.81524402739248,-102.94375539041135,1151,2,33,0,7.941743691836643
40.82622563625439,-102.60873622698084,1222,2,180,2,7.941743691836643
40.836236051932886,-102.27354034090388,1150,2,127,0,7.941743691836643
40.84527385878685,-101.93818400430229,1082,2,147,-9,7.941743691836643
40.85333777758154,-101.60268353872247,1013,5,259,-2,7.040188830991998
40.86042666601736,-101.26705531017474,978,0,0,-9,11.522875795823397
40.86653951920286,-100.931315724137,942,2,147,-6,7.941743691836643
40.87167547007115,-100.59548122052772,910,6,127,11,6.858642093395692
40.87583378973976,-100.25956826865104,847,8,256,9,6.570477324756705
40.87901388781338,-99.92359336211884,761,3,291,1,7.545104852168523
40.88121531262926,-99.58757301375329,759,2,270,7,7.941743691836643
40.88243775144502,-99.25152375047418,728,2,147,2,7.941743691836643
40.88268103056882,-98.91546210817503,663,1,0,-6,8.607715418818213
40.8819451154317,-98.57940462659192,594,0,0,1,11.522875795823397
40.88023011060183,-98.24336784416928,576,1,180,1,8.607715418818213
40.87753625974112,-97.90736829292692,542,2,213,-1,7.941743691836643
40.87386394550386,-97.57142249333188,501,2,307,-2,7.941743691836643
40.86921368937725,-97.23554694917968,472,1,90,3,8.607715418818213
40.86358615146491,-96.8997581424888,385,1,90,3,8.607715418818213
40.85698213021237,-96.56407252841258,372,6,287,-6,6.858642093395692
40.84940256207565,-96.22850653017235,386,6,261,-6,6.858642093395692
40.84084852113302,-95.89307653401612,331,2,0,-1,7.941743691836643
40.831321218639765,-95.5577988842064,299,3,249,5,7.545104852168523
40.82082200252738,-95.22268987804144,352,7,47,7,6.70452216925573
40.80935235684665,-94.8877657609134,352,6,336,13,6.858642093395692
40.796913901155655,-94.55304272140778,376,4,198,-2,7.261413878822431
40.78350838985315,-94.218536886447,371,6,142,2,6.858642093395692
40.76913771145776,-93.88426431648288,286,4,327,5,7.261413878822431
40.75380388783391,-93.55024100074068,305,5,180,-10,7.040188830991998
40.737509073364855,-93.21648285251904,287,7,301,7,6.70452216925573
40.72025555407369,-92.88300570454848,290,7,191,1,6.70452216925573
40.70204574669335,-92.54982530441252,275,1,90,7,8.607715418818213
40.68288219768574,-92.21695731003445,246,2,270,10,7.941743691836643
40.662767582211785,-91.88441728523274,224,1,180,-3,8.607715418818213
40.64170470305228,-91.55222069534857,214,2,327,-2,7.941743691836643
40.61969648948141,-91.22038290294792,211,2,270,-17,7.941743691836643
40.59674599609325,-90.88891916360208,228,3,204,-5,7.545104852168523
40.57285640158241,-90.55784462174792,201,2,233,-2,7.941743691836643
40.54803100748011,-90.22717430663212,178,3,180,7,7.545104852168523
40.52227323684646,-89.89692312834066,187,2,307,2,7.941743691836643
40.49558663292001,-89.56710587391689,210,2,233,-2,7.941743691836643
40.4679748577261,-89.23773720356986,207,1,0,2,8.607715418818213
40.43944169064464,-88.90883164697556,266,4,270,-1,7.261413878822431
40.40999102693884,-88.5804035996728,263,3,204,-1,7.545104852168523
40.37962687624605,-88.25246731955603,218,1,270,6,8.607715418818213
40.34835336103171,-87.92503692346645,216,2,53,3,7.941743691836643
40.316174715008,-87.59812638388357,208,2,53,4,7.941743691836643
40.28309528151807,-87.27174952571852,160,4,139,-8,7.261413878822431
40.24911951188755,-86.94592002321059,230,1,0,-4,8.607715418818213
40.21425196374427,-86.62065139692825,265,1,270,2,8.607715418818213
40.17849729930765,-86.29595701087602,286,2,127,-2,7.941743691836643
40.141860283649,-85.97185006970804,251,1,270,1,8.607715418818213
40.10434578292432,-85.64834361604923,273,0,0,0,11.522875795823397
40.065958762580536,-85.3254505279252,321,2,327,5,7.941743691836643
40.026704285536766,-85.00318351630087,363,1,270,-1,8.607715418818213
39.98658751034205,-84.68155512272922,335,1,270,-4,8.607715418818213
39.94561368931047,-84.36057771710982,311,1,0,-5,8.607715418818213
39.90378816663562,-84.04026349555775,260,1,90,-4,8.607715418818213
39.86111637648525,-83.7206244783833,329,1,270,-3,8.607715418818213
39.81760384107761,-83.40167250818185,303,2,128,3,7.941743691836643
39.77325616874116,-83.08341924803477,248,2,90,0,7.941743691836643
